Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7
Sat Mar 25 21:51:24 2017,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-3.0
Sat Mar 25 21:51:24 2017,1.0,1.0,-1.0,-1.0,-3.0,0.0,-2.0,1.0
Sat Mar 25 21:51:24 2017,-3.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0,-1.0
Sat Mar 25 21:51:24 2017,-1.0,1.0,-2.0,-2.0,0.0,-3.0,-3.0,0.0
Sat Mar 25 21:51:24 2017,-2.0,-3.0,0.0,-1.0,-1.0,0.0,1.0,-1.0
Sat Mar 25 21:51:24 2017,-3.0,0.0,-1.0,-3.0,0.0,0.0,-1.0,-3.0
Sat Mar 25 21:51:24 2017,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0
Sat Mar 25 21:51:24 2017,2.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,2.0
Sat Mar 25 21:51:24 2017,-2.0,-3.0,0.0,-1.0,-2.0,0.0,0.0,0.0
Sat Mar 25 21:51:24 2017,0.0,1.0,-1.0,0.0,-3.0,0.0,1.0,0.0
Sat Mar 25 21:51:24 2017,-3.0,-2.0,-1.0,-1.0,-3.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:24 2017,0.0,1.0,0.0,-1.0,0.0,0.0,-3.0,-1.0
Sat Mar 25 21:51:24 2017,0.0,0.0,-2.0,-1.0,-2.0,-3.0,-3.0,0.0
Sat Mar 25 21:51:24 2017,3.0,2.0,0.0,0.0,-2.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:24 2017,-3.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0
Sat Mar 25 21:51:25 2017,-1.0,-1.0,0.0,0.0,0.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:25 2017,-3.0,-2.0,-3.0,-2.0,-1.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:25 2017,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,0.0,2.0
Sat Mar 25 21:51:25 2017,-1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:25 2017,-1.0,0.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:25 2017,-1.0,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0
Sat Mar 25 21:51:25 2017,-2.0,-2.0,-1.0,-2.0,-1.0,1.0,-2.0,-1.0
Sat Mar 25 21:51:25 2017,1.0,1.0,0.0,-2.0,-1.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:25 2017,0.0,-3.0,-1.0,0.0,-1.0,0.0,-3.0,-3.0
Sat Mar 25 21:51:25 2017,1.0,2.0,0.0,-1.0,-1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:25 2017,-4.0,-4.0,-4.0,-2.0,0.0,-2.0,2.0,-1.0
Sat Mar 25 21:51:25 2017,-1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:25 2017,-3.0,-2.0,-3.0,-1.0,0.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:25 2017,-1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-4.0
Sat Mar 25 21:51:25 2017,-3.0,-3.0,0.0,2.0,-2.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:25 2017,-2.0,-2.0,-2.0,-3.0,0.0,1.0,0.0,-1.0
Sat Mar 25 21:51:25 2017,0.0,-2.0,-3.0,-1.0,-1.0,-1.0,-2.0,1.0
Sat Mar 25 21:51:25 2017,-4.0,2.0,-2.0,-2.0,0.0,-3.0,0.0,1.0
Sat Mar 25 21:51:25 2017,-1.0,-1.0,1.0,-1.0,1.0,0.0,-3.0,0.0
Sat Mar 25 21:51:25 2017,0.0,-3.0,-1.0,0.0,-2.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:26 2017,0.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:26 2017,-2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-3.0
Sat Mar 25 21:51:26 2017,0.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:26 2017,-2.0,-5.0,-4.0,-1.0,1.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:26 2017,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
Sat Mar 25 21:51:26 2017,-1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,-2.0
Sat Mar 25 21:51:26 2017,-3.0,-2.0,-1.0,-1.0,-4.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:26 2017,1.0,2.0,0.0,-3.0,-3.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:26 2017,1.0,-2.0,-1.0,0.0,0.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:26 2017,-1.0,-2.0,-1.0,0.0,-1.0,-2.0,0.0,0.0
Sat Mar 25 21:51:26 2017,1.0,2.0,0.0,0.0,0.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:26 2017,-2.0,-4.0,-2.0,-1.0,-1.0,-2.0,0.0,-2.0
Sat Mar 25 21:51:26 2017,3.0,-2.0,2.0,-1.0,-1.0,0.0,-3.0,0.0
Sat Mar 25 21:51:26 2017,-1.0,-2.0,-1.0,0.0,-2.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:26 2017,-2.0,-3.0,-2.0,-1.0,-2.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:26 2017,-1.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:26 2017,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,2.0
Sat Mar 25 21:51:26 2017,-1.0,-3.0,-3.0,-2.0,-1.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:26 2017,2.0,-2.0,2.0,-2.0,-1.0,1.0,-1.0,0.0
Sat Mar 25 21:51:27 2017,-4.0,-2.0,-3.0,0.0,-1.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:27 2017,0.0,-1.0,-2.0,0.0,0.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:27 2017,-2.0,-1.0,0.0,-2.0,-3.0,0.0,-2.0,-2.0
Sat Mar 25 21:51:27 2017,1.0,1.0,-2.0,-2.0,-2.0,-1.0,1.0,-1.0
Sat Mar 25 21:51:27 2017,-3.0,-2.0,-2.0,0.0,-1.0,-1.0,1.0,-2.0
Sat Mar 25 21:51:27 2017,1.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-1.0
Sat Mar 25 21:51:27 2017,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:27 2017,0.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:27 2017,-1.0,-2.0,1.0,0.0,-1.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:27 2017,1.0,0.0,-3.0,0.0,1.0,0.0,1.0,0.0
Sat Mar 25 21:51:27 2017,1.0,-1.0,-1.0,1.0,-1.0,-2.0,1.0,-1.0
Sat Mar 25 21:51:27 2017,-1.0,1.0,1.0,-2.0,0.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:27 2017,0.0,0.0,-1.0,-3.0,-1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:27 2017,-3.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:27 2017,1.0,1.0,-1.0,-2.0,1.0,-3.0,-1.0,-2.0
Sat Mar 25 21:51:27 2017,-1.0,-4.0,0.0,-2.0,1.0,0.0,1.0,-1.0
Sat Mar 25 21:51:27 2017,-1.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:27 2017,-3.0,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:27 2017,-1.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:27 2017,-3.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:28 2017,-2.0,1.0,-4.0,-1.0,-1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:28 2017,-4.0,-4.0,0.0,-1.0,0.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:28 2017,2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:28 2017,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-3.0
Sat Mar 25 21:51:28 2017,-1.0,-3.0,0.0,-1.0,0.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:28 2017,-1.0,0.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:28 2017,1.0,-1.0,-3.0,-1.0,0.0,1.0,-1.0,-2.0
Sat Mar 25 21:51:28 2017,-1.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0
Sat Mar 25 21:51:28 2017,-1.0,1.0,-1.0,-1.0,0.0,-3.0,-2.0,-3.0
Sat Mar 25 21:51:28 2017,-3.0,-3.0,0.0,0.0,-1.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:28 2017,1.0,-2.0,-1.0,-2.0,1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:28 2017,-1.0,2.0,-2.0,-1.0,-2.0,0.0,-1.0,0.0
Sat Mar 25 21:51:28 2017,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,0.0
Sat Mar 25 21:51:28 2017,-1.0,3.0,-1.0,2.0,0.0,0.0,-2.0,1.0
Sat Mar 25 21:51:28 2017,-3.0,0.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0
Sat Mar 25 21:51:28 2017,1.0,-2.0,0.0,1.0,-1.0,-2.0,-2.0,1.0
Sat Mar 25 21:51:28 2017,-3.0,-2.0,-1.0,0.0,0.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:28 2017,0.0,-1.0,-1.0,-1.0,-4.0,-2.0,-2.0,-1.0
Sat Mar 25 21:51:28 2017,-2.0,2.0,1.0,-2.0,-1.0,-2.0,0.0,-2.0
Sat Mar 25 21:51:29 2017,2.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:29 2017,-1.0,-1.0,0.0,-2.0,-3.0,-1.0,-2.0,1.0
Sat Mar 25 21:51:29 2017,0.0,-3.0,-1.0,-1.0,-2.0,0.0,0.0,-3.0
Sat Mar 25 21:51:29 2017,-1.0,2.0,0.0,-2.0,0.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:29 2017,-2.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:29 2017,-3.0,0.0,-2.0,-3.0,-1.0,0.0,-2.0,-3.0
Sat Mar 25 21:51:29 2017,0.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0
Sat Mar 25 21:51:29 2017,-1.0,-1.0,2.0,0.0,0.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:29 2017,-2.0,-1.0,-1.0,1.0,1.0,-3.0,0.0,1.0
Sat Mar 25 21:51:29 2017,-2.0,-1.0,-1.0,-2.0,0.0,1.0,-2.0,-3.0
Sat Mar 25 21:51:29 2017,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:29 2017,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,-3.0
Sat Mar 25 21:51:29 2017,-1.0,-4.0,1.0,-2.0,0.0,0.0,-1.0,0.0
Sat Mar 25 21:51:29 2017,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0
Sat Mar 25 21:51:29 2017,2.0,-2.0,-2.0,-2.0,-3.0,0.0,-1.0,1.0
Sat Mar 25 21:51:29 2017,0.0,-2.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:29 2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sat Mar 25 21:51:29 2017,0.0,2.0,-2.0,-1.0,-1.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:29 2017,-2.0,1.0,1.0,-1.0,-3.0,-2.0,-2.0,-1.0
Sat Mar 25 21:51:29 2017,0.0,-3.0,-3.0,-1.0,0.0,-1.0,1.0,-3.0
Sat Mar 25 21:51:30 2017,-1.0,1.0,1.0,0.0,0.0,-3.0,-3.0,-2.0
Sat Mar 25 21:51:30 2017,-1.0,0.0,1.0,-1.0,0.0,0.0,-2.0,0.0
Sat Mar 25 21:51:30 2017,3.0,-1.0,-6.0,-1.0,-1.0,-2.0,2.0,0.0
Sat Mar 25 21:51:30 2017,0.0,-2.0,-2.0,0.0,-2.0,0.0,0.0,-1.0
Sat Mar 25 21:51:30 2017,0.0,2.0,0.0,-2.0,1.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:30 2017,1.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,-1.0
Sat Mar 25 21:51:30 2017,1.0,-1.0,-4.0,0.0,-1.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:30 2017,2.0,-2.0,-1.0,-2.0,-1.0,-3.0,-1.0,-1.0
Sat Mar 25 21:51:30 2017,-2.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-2.0
Sat Mar 25 21:51:30 2017,-3.0,-1.0,-2.0,0.0,-3.0,-3.0,0.0,-1.0
Sat Mar 25 21:51:30 2017,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0
Sat Mar 25 21:51:30 2017,4.0,1.0,-2.0,0.0,-2.0,-1.0,-2.0,0.0
Sat Mar 25 21:51:30 2017,-4.0,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:30 2017,-2.0,-1.0,1.0,0.0,1.0,-2.0,-1.0,1.0
Sat Mar 25 21:51:30 2017,-2.0,-2.0,2.0,0.0,0.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:30 2017,-4.0,-1.0,-1.0,-1.0,-3.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:30 2017,0.0,-1.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0
Sat Mar 25 21:51:30 2017,-1.0,1.0,-2.0,-2.0,-1.0,-3.0,-1.0,-2.0
Sat Mar 25 21:51:30 2017,-2.0,-1.0,-2.0,-1.0,-1.0,-2.0,2.0,1.0
Sat Mar 25 21:51:31 2017,-1.0,-2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0
Sat Mar 25 21:51:31 2017,-3.0,-3.0,-3.0,0.0,0.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:31 2017,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,0.0
Sat Mar 25 21:51:31 2017,-1.0,-4.0,-1.0,-1.0,-1.0,0.0,-2.0,-3.0
Sat Mar 25 21:51:31 2017,0.0,-1.0,2.0,-2.0,-2.0,1.0,-2.0,-4.0
Sat Mar 25 21:51:31 2017,-1.0,-2.0,-4.0,-2.0,-2.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:31 2017,-1.0,1.0,0.0,-2.0,-1.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:31 2017,-1.0,2.0,1.0,0.0,1.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:31 2017,0.0,0.0,-2.0,-2.0,0.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:31 2017,-3.0,-1.0,2.0,-1.0,-1.0,-2.0,-2.0,1.0
Sat Mar 25 21:51:31 2017,-1.0,-3.0,-4.0,-1.0,-2.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:31 2017,0.0,2.0,-3.0,-1.0,-2.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:31 2017,0.0,-3.0,-2.0,-2.0,-1.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:31 2017,-2.0,0.0,-1.0,-2.0,-3.0,-2.0,0.0,-3.0
Sat Mar 25 21:51:31 2017,-2.0,-1.0,-2.0,0.0,-1.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:31 2017,-3.0,-2.0,-1.0,-2.0,-2.0,1.0,-1.0,-3.0
Sat Mar 25 21:51:31 2017,-3.0,-4.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:31 2017,-3.0,0.0,0.0,-1.0,0.0,-3.0,-1.0,1.0
Sat Mar 25 21:51:31 2017,3.0,1.0,0.0,-2.0,-1.0,0.0,0.0,-1.0
Sat Mar 25 21:51:31 2017,-1.0,-2.0,0.0,-1.0,-3.0,-2.0,-1.0,2.0
Sat Mar 25 21:51:32 2017,0.0,1.0,-2.0,0.0,-2.0,1.0,0.0,1.0
Sat Mar 25 21:51:32 2017,-1.0,-1.0,-3.0,1.0,-1.0,-1.0,0.0,0.0
Sat Mar 25 21:51:32 2017,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,1.0,-3.0
Sat Mar 25 21:51:32 2017,-1.0,2.0,-1.0,-2.0,0.0,-3.0,-3.0,1.0
Sat Mar 25 21:51:32 2017,-1.0,-5.0,-2.0,0.0,-2.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:32 2017,-2.0,-1.0,1.0,-1.0,-3.0,1.0,-2.0,-3.0
Sat Mar 25 21:51:32 2017,0.0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
Sat Mar 25 21:51:32 2017,-2.0,2.0,2.0,-1.0,0.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:32 2017,-2.0,-7.0,-3.0,-1.0,-2.0,0.0,2.0,-2.0
Sat Mar 25 21:51:32 2017,1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-2.0
Sat Mar 25 21:51:32 2017,1.0,-1.0,-3.0,-1.0,-1.0,-1.0,-2.0,-3.0
Sat Mar 25 21:51:32 2017,-1.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0,2.0
Sat Mar 25 21:51:32 2017,-4.0,-3.0,-1.0,-2.0,-1.0,-2.0,0.0,1.0
Sat Mar 25 21:51:32 2017,-1.0,0.0,-2.0,-1.0,-2.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:32 2017,-1.0,-4.0,-4.0,-1.0,-2.0,-2.0,-3.0,0.0
Sat Mar 25 21:51:32 2017,-2.0,0.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:32 2017,0.0,1.0,2.0,-1.0,-1.0,1.0,-4.0,-1.0
Sat Mar 25 21:51:32 2017,-3.0,1.0,-1.0,0.0,-1.0,1.0,1.0,0.0
Sat Mar 25 21:51:32 2017,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:33 2017,1.0,-1.0,1.0,-1.0,-1.0,0.0,-3.0,-1.0
Sat Mar 25 21:51:33 2017,-2.0,0.0,-2.0,-2.0,0.0,1.0,0.0,-1.0
Sat Mar 25 21:51:33 2017,2.0,-1.0,0.0,-1.0,-4.0,-2.0,-2.0,-1.0
Sat Mar 25 21:51:33 2017,-3.0,0.0,-3.0,-1.0,0.0,-1.0,0.0,-3.0
Sat Mar 25 21:51:33 2017,0.0,1.0,-2.0,-2.0,-1.0,-3.0,0.0,0.0
Sat Mar 25 21:51:33 2017,-1.0,0.0,-4.0,0.0,-1.0,-1.0,-1.0,-4.0
Sat Mar 25 21:51:33 2017,1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:33 2017,-4.0,-2.0,-5.0,-1.0,-2.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:33 2017,-2.0,0.0,1.0,0.0,-2.0,-1.0,0.0,1.0
Sat Mar 25 21:51:33 2017,0.0,1.0,-3.0,-2.0,-2.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:33 2017,2.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
Sat Mar 25 21:51:33 2017,2.0,1.0,-1.0,1.0,0.0,-3.0,-3.0,0.0
Sat Mar 25 21:51:33 2017,1.0,-3.0,-3.0,0.0,0.0,-1.0,0.0,0.0
Sat Mar 25 21:51:33 2017,0.0,0.0,0.0,-3.0,-1.0,0.0,-1.0,-3.0
Sat Mar 25 21:51:33 2017,2.0,-3.0,-3.0,-1.0,-3.0,-1.0,-2.0,-3.0
Sat Mar 25 21:51:33 2017,0.0,-4.0,-2.0,1.0,0.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:33 2017,-1.0,-2.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0
Sat Mar 25 21:51:33 2017,-5.0,-1.0,-1.0,0.0,1.0,-1.0,-2.0,-3.0
Sat Mar 25 21:51:33 2017,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-3.0
Sat Mar 25 21:51:33 2017,0.0,1.0,0.0,-2.0,-1.0,-1.0,0.0,0.0
Sat Mar 25 21:51:34 2017,-1.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-2.0
Sat Mar 25 21:51:34 2017,-2.0,-2.0,-1.0,-2.0,-1.0,-1.0,2.0,-1.0
Sat Mar 25 21:51:34 2017,1.0,0.0,-5.0,2.0,0.0,-2.0,-2.0,2.0
Sat Mar 25 21:51:34 2017,-2.0,-3.0,-1.0,0.0,-2.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:34 2017,0.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:34 2017,0.0,-5.0,1.0,-2.0,-2.0,-2.0,-3.0,-1.0
Sat Mar 25 21:51:34 2017,1.0,-1.0,-3.0,-1.0,-2.0,-1.0,-2.0,0.0
Sat Mar 25 21:51:34 2017,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,-2.0,-3.0
Sat Mar 25 21:51:34 2017,-2.0,-1.0,-1.0,-2.0,-3.0,0.0,-3.0,-2.0
Sat Mar 25 21:51:34 2017,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,1.0,-2.0
Sat Mar 25 21:51:34 2017,-2.0,-1.0,0.0,0.0,-2.0,-1.0,1.0,1.0
Sat Mar 25 21:51:34 2017,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0
Sat Mar 25 21:51:34 2017,-1.0,2.0,-1.0,-2.0,-2.0,1.0,0.0,-1.0
Sat Mar 25 21:51:34 2017,-2.0,0.0,-2.0,1.0,1.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:34 2017,-3.0,1.0,0.0,-2.0,0.0,-1.0,1.0,0.0
Sat Mar 25 21:51:34 2017,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:34 2017,-1.0,1.0,-3.0,1.0,-1.0,-1.0,-3.0,-2.0
Sat Mar 25 21:51:34 2017,-2.0,-3.0,-2.0,-2.0,-1.0,-2.0,-1.0,-3.0
Sat Mar 25 21:51:34 2017,-1.0,-4.0,-1.0,-1.0,-1.0,-2.0,-2.0,0.0
Sat Mar 25 21:51:34 2017,-2.0,0.0,-1.0,-3.0,0.0,-1.0,-3.0,0.0
Sat Mar 25 21:51:35 2017,0.0,-1.0,-4.0,-1.0,-1.0,-1.0,0.0,0.0
Sat Mar 25 21:51:35 2017,-1.0,-1.0,0.0,0.0,-3.0,-1.0,0.0,0.0
Sat Mar 25 21:51:35 2017,-1.0,-2.0,-2.0,-1.0,1.0,-2.0,0.0,-1.0
Sat Mar 25 21:51:35 2017,-2.0,-2.0,1.0,0.0,-1.0,0.0,0.0,0.0
Sat Mar 25 21:51:35 2017,0.0,-1.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:35 2017,-1.0,1.0,2.0,0.0,0.0,-1.0,-3.0,-3.0
Sat Mar 25 21:51:35 2017,-1.0,-2.0,1.0,-2.0,0.0,0.0,-2.0,-1.0
Sat Mar 25 21:51:35 2017,-1.0,-1.0,2.0,-1.0,-3.0,-2.0,-1.0,-1.0
Sat Mar 25 21:51:35 2017,-1.0,1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:35 2017,-3.0,-2.0,-4.0,-1.0,-3.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:35 2017,-1.0,-2.0,1.0,-1.0,-1.0,1.0,-2.0,-1.0
Sat Mar 25 21:51:35 2017,-1.0,-3.0,0.0,-1.0,-1.0,-3.0,-2.0,-3.0
Sat Mar 25 21:51:35 2017,-2.0,-3.0,1.0,0.0,-1.0,-1.0,-2.0,-1.0
Sat Mar 25 21:51:35 2017,-1.0,0.0,-1.0,-3.0,-3.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:35 2017,-1.0,2.0,1.0,-2.0,-1.0,-2.0,0.0,0.0
Sat Mar 25 21:51:35 2017,0.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:35 2017,1.0,-1.0,1.0,-2.0,1.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:35 2017,-3.0,0.0,-3.0,-1.0,-3.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:35 2017,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:36 2017,1.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0
Sat Mar 25 21:51:36 2017,-2.0,-1.0,-3.0,-2.0,0.0,-2.0,-1.0,0.0
Sat Mar 25 21:51:36 2017,-1.0,-3.0,-1.0,-2.0,0.0,0.0,-1.0,-1.0
Sat Mar 25 21:51:36 2017,-1.0,1.0,1.0,-2.0,-1.0,0.0,-2.0,-3.0
Sat Mar 25 21:51:36 2017,-3.0,1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0
Sat Mar 25 21:51:36 2017,-3.0,-2.0,1.0,-1.0,-2.0,-1.0,-1.0,0.0
Sat Mar 25 21:51:36 2017,-1.0,-3.0,-1.0,-2.0,0.0,-2.0,-1.0,-3.0
Sat Mar 25 21:51:36 2017,-2.0,1.0,-1.0,0.0,-2.0,-1.0,2.0,-3.0
Sat Mar 25 21:51:36 2017,1.0,-1.0,1.0,-2.0,0.0,-1.0,-1.0,2.0
Sat Mar 25 21:51:36 2017,-4.0,-3.0,-3.0,-1.0,-1.0,-1.0,0.0,-1.0
Sat Mar 25 21:51:36 2017,1.0,-1.0,-3.0,1.0,-1.0,0.0,0.0,-1.0
Sat Mar 25 21:51:36 2017,-2.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:36 2017,-1.0,-2.0,-2.0,-1.0,-2.0,-2.0,0.0,0.0
Sat Mar 25 21:51:36 2017,-5.0,-1.0,-3.0,-1.0,-1.0,-1.0,-1.0,-2.0
Sat Mar 25 21:51:36 2017,-1.0,-2.0,2.0,0.0,-3.0,-3.0,-2.0,1.0
Sat Mar 25 21:51:36 2017,-1.0,-3.0,-1.0,-1.0,-2.0,-3.0,-1.0,1.0
Sat Mar 25 21:51:36 2017,1.0,-1.0,-2.0,0.0,-1.0,-1.0,1.0,-2.0
Sat Mar 25 21:51:36 2017,-2.0,-3.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0
Sat Mar 25 21:51:36 2017,0.0,2.0,-2.0,-2.0,1.0,-1.0,-1.0,-3.0
Sat Mar 25 21:51:36 2017,-1.0,-2.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0
Sat Mar 25 21:51:37 2017,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,-2.0
Sat Mar 25 21:51:37 2017,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
